WD_YM,UTIZN_CO_APRVNO,CALT_METH_NM,WD_BANKCD,DPOST_BANKCD,TRNSR_REQ_AMT
201901,12001347,익일정산,IUR,CVN,1837470
201901,12000582,익일정산,VEA,CAZ,1000
201902,14001635,익일정산,FYT,CVN,16615886
201901,18000010,익일정산,JVP,CVN,48779353
201901,12000032,익일정산,JVP,FLX,32684963
201901,12000610,익일정산,RBR,BVI,2897480
201902,21900329,익일정산,JVP,BVI,156226247
201902,20000118,익일정산,ZVX,SHK,1504715
201902,14001642,익일정산,VEA,SHK,261568
201901,12000319,익일정산,SHK,QDF,7862211
201901,50000001,익일정산,HZO,EEB,176193
201901,12000658,익일정산,CVN,BVI,121132083
201901,12000582,익일정산,VEA,CVN,2649321
201901,12000056,익일정산,ZVX,CVN,7863844
201901,12000627,익일정산,IUR,KYG,2167324
201901,14001538,익일정산,JVP,VEA,1000
201901,11000710,익일정산,HZO,CVN,1930108
201901,20000222,익일정산,BVI,BVI,7726520
201901,21900170,익일정산,FLX,VEA,237857
201901,14001185,익일정산,CVN,BVI,3792164
201901,14001912,익일정산,SCD,CVN,1000
201901,17000345,익일정산,KYG,VEA,734807
201901,11000741,익일정산,HZO,XIE,1000
201902,15200217,익일정산,TGT,SHK,516799
201902,17000390,익일정산,JVP,BVI,44820568
201901,15201155,익일정산,SHK,JVP,6274437
201901,21000070,익일정산,EEB,CVN,8796786
201902,20000011,익일정산,ZDD,SHK,567346
201901,12000267,익일정산,VEA,JVP,767415
201901,53000001,익일정산,JVP,VEA,1000
201901,14001275,익일정산,IDN,BVI,742327
201901,12000357,익일정산,IEK,IEK,1093927
201901,53000001,익일정산,ZFS,VEA,1622579
201901,14001417,익일정산,SHK,IEK,652326
201902,12000582,익일정산,EEB,SHK,1370903
201901,21900035,익일정산,BVI,SHK,356096974
201901,50000001,익일정산,KYG,RII,292360
201901,50000001,익일정산,IUR,KYG,169416
201901,12000122,익일정산,QDF,SHK,1743639
201901,12000869,익일정산,QDF,BVI,750564
201901,50000001,익일정산,KYG,KYG,9685235
201901,20000222,익일정산,CVN,CVN,672771
201902,17000352,익일정산,FLX,BVI,58137249
201901,15201342,익일정산,AHN,XIE,2071271
201901,51000001,익일정산,JVP,BVI,1129739
201902,12000340,익일정산,KYG,JVP,1000
201902,15300328,익일정산,AHN,KYG,1000
201901,15201269,익일정산,JVP,SHK,1000
201902,14000915,익일정산,VEA,CVN,158249162
201901,14001666,익일정산,QDF,KYG,1000
201901,14001936,익일정산,SCD,BVI,416495
201901,12000388,익일정산,CBX,IEK,7436025
201901,12000250,익일정산,ZVX,QDF,2754010
201901,15300311,익일정산,GPM,BVI,1000
201901,17000231,익일정산,SCD,JVP,13454127
201901,12000032,익일정산,HZO,FYT,32885813
201901,18000010,익일정산,FYT,IEK,6730173
201901,14001185,익일정산,TGT,IEK,11524420
201901,50000001,익일정산,IEK,HZI,8876784
201901,12000032,익일정산,CVN,HZI,1739358
201901,15600011,익일정산,KYG,BVI,41160131
201901,17000307,익일정산,FYT,IEK,746185
201901,12001288,익일정산,JVP,IEK,855468
201901,14001268,익일정산,ZVX,IEK,597937
201901,15300359,익일정산,FYT,IEK,309678027
201901,20000066,익일정산,ZVX,KYG,279366
201901,20000066,익일정산,KYG,CVN,432002
201901,17000279,익일정산,FLX,BVI,6683074
201902,17000231,익일정산,JVP,VEA,4028065
201901,15600011,익일정산,QDF,CVN,2474763
201901,15700018,익일정산,BVI,CVN,11493074
201901,15201328,익일정산,JVP,CVN,31411031
201902,17000466,익일정산,IEK,CVN,16788773
201901,17000352,익일정산,BVI,QDF,226410
201901,14001846,익일정산,KYG,IEK,42479230
201901,12000665,익일정산,VEA,CVN,4531899
201901,15201342,익일정산,CVN,QDF,769708
201901,50000001,익일정산,SHK,IUR,1000
201901,11000741,익일정산,IEK,IEK,1000
201901,15201342,익일정산,KYG,XIE,1646284
201901,20000118,익일정산,CVN,ZVX,369974
201902,14001770,익일정산,JVP,CVN,1000
201901,15300456,익일정산,FYT,JVP,568709
201901,12000032,익일정산,JVP,FLX,50187739
201902,21700024,익일정산,ZFS,VEA,37644078
201901,14001846,익일정산,EEB,CVN,537548
201902,14000780,익일정산,CVN,KYG,6375609
201901,15201487,익일정산,HZI,HZO,6856514
201901,14001642,익일정산,XIE,BVI,1053822
201901,12000032,익일정산,VEA,JVP,236725838
201901,17000134,익일정산,ZVX,SHK,1498492
201901,17000345,익일정산,AHN,JVP,1000
201901,15201342,익일정산,KYG,HZO,2626464
201901,15201342,익일정산,SCD,SHK,1490419
201901,20000011,익일정산,ZDD,IEK,35126060
201901,15200099,익일정산,VEA,CVN,10322603
201901,15200594,익일정산,AIG,BVI,2264368
201901,12000658,익일정산,JVP,BVI,32577460
201901,21800021,익일정산,JVP,BVI,10332290
201901,15201214,익일정산,KYG,IEK,9968064
201902,12001288,익일정산,RII,SHK,262864376
201901,21900035,익일정산,SHK,SHK,30203032
201901,11000741,익일정산,CAZ,FYT,2826305
201901,12001008,익일정산,WHF,JVP,527248
201901,20000471,익일정산,ZDD,CVN,1000
201902,12000032,익일정산,HZI,FLX,61171602
201901,15201342,익일정산,KYG,KYG,1000
201901,59000001,익일정산,AHN,KYG,1000
201902,14001251,익일정산,SHK,KYG,11997699
201901,15600028,익일정산,KFW,BVI,1000
201901,15200172,익일정산,QOB,BVI,11307715
201901,12001330,익일정산,QDF,BVI,745205
201901,12000267,익일정산,SHK,SHK,313167
201902,14001635,익일정산,ZVX,JVP,234963107
201901,14000780,익일정산,CAZ,IEK,1000
201901,15201342,익일정산,KYG,XIE,72089
201902,11001063,익일정산,HQI,BVI,3323862
201901,15201342,익일정산,SHK,RII,829480
201901,12000032,익일정산,IUR,VEA,1933586
201901,12001330,익일정산,JVP,RII,69423431
201901,50000001,익일정산,KYG,HZO,1000
201901,14001808,익일정산,JVP,VEA,12739502
201901,50000001,익일정산,HZO,IUR,1000
201901,20000253,익일정산,SHK,CVN,9784086
201901,12000689,익일정산,IUR,BVI,1000
201901,15200435,익일정산,CAZ,CVN,1370753
201901,14001628,익일정산,KYG,BVI,11170249
201901,11000699,익일정산,YCA,BVI,1000
201901,51000001,익일정산,SHK,IEK,9676402
201901,12000032,익일정산,VEA,JVP,1000
201901,15201342,익일정산,IUR,QDF,1382618
201902,15201342,익일정산,EEB,AHN,618052
201901,11000710,익일정산,HQI,BVI,2351145
201901,20000028,익일정산,TGT,SHK,1545817
201901,15201342,익일정산,IUR,RII,443589
201901,21000070,익일정산,BVI,JVP,907853
201901,21900042,익일정산,JVP,IEK,27124982
201901,21900035,익일정산,VEA,VEA,1876243
201901,15600042,익일정산,VEA,XIE,75942798
201902,11001298,익일정산,NXL,BVI,832298
201901,14000915,익일정산,CBX,BVI,1657896
201901,51000001,익일정산,FLX,BVI,1000
201901,15200110,익일정산,EEB,IEK,32781069
201902,12000582,익일정산,HZO,IUR,1502736
201901,12000582,익일정산,KYG,CAZ,1000
201901,15201342,익일정산,ZVX,TGT,1000
201901,12001112,익일정산,VEA,BVI,15473282
201901,12000025,익일정산,JVP,CVN,12933383
201901,53000001,익일정산,NXL,BVI,125921989
201901,15201342,익일정산,KYG,TGT,1557674
201901,14000915,익일정산,BVI,SHK,600386
201901,12000032,익일정산,HZI,ZVX,17760780
201901,14000801,익일정산,AIG,BVI,1000
201902,14001701,익일정산,ZDD,VEA,1000
201902,15201456,익일정산,QDF,RII,10925149
201901,15300359,익일정산,VEA,JVP,230751
201901,15201342,익일정산,IEK,FYT,1000
201901,15201342,익일정산,IEK,JVP,1278324
201901,50000001,익일정산,IUR,HZI,1110778
201901,53000001,익일정산,QDF,CVN,558019
201901,14001846,익일정산,HZO,CVN,328297
201901,15600059,익일정산,EEB,JVP,4420186
201901,14000043,익일정산,RII,SHK,1309603
201901,15201245,익일정산,XIE,SHK,437076
201902,50000001,익일정산,PNA,CVN,1000
201901,15301093,익일정산,CVN,JVP,25192617
201901,15201124,익일정산,IDN,VEA,1000
201902,17000307,익일정산,JVP,JVP,1526261
201901,11000710,익일정산,RBR,BVI,482966
201901,15201342,익일정산,CVN,AHN,1000
201901,17000466,익일정산,ZDD,BVI,15572097
201901,12000153,익일정산,VEA,CVN,1000
201902,21700024,익일정산,JVP,SHK,326975
201901,14001185,익일정산,RII,BVI,2654359
201901,14001268,익일정산,ZFS,CVN,1000
201901,20000042,익일정산,JVP,BVI,40251615
201901,14001943,익일정산,ZFS,BVI,846709
201902,50000001,익일정산,CBX,RII,144908
201901,12000627,익일정산,SHK,IEK,1022767
201901,12001288,익일정산,VEA,IEK,37014949
201901,14001787,익일정산,ZVX,CVN,1422324
201902,12000696,익일정산,IUR,CVN,65679233
201901,12000032,익일정산,JVP,SHK,14347639
201901,20000253,익일정산,FLX,BVI,1000
201901,50000001,익일정산,SHK,EEB,859196
201901,15201342,익일정산,TGT,XIE,1000
201901,21000032,익일정산,HZO,CVN,1066298
201901,12001288,익일정산,EEB,IEK,704040531
201901,12000018,익일정산,JVP,VEA,11521071
201901,15201328,익일정산,SHK,VEA,2009372
201901,12000063,익일정산,SHK,VEA,1000
201901,15201245,익일정산,WHF,ZDD,1000
201901,14001770,익일정산,AIG,SHK,1252027
201901,26000013,익일정산,VEA,BVI,7418506
201901,21900035,익일정산,CVN,IEK,1000
201901,17000082,익일정산,ZVX,VEA,3731446
201901,17000411,익일정산,IDN,BVI,1000
201901,11001063,익일정산,SHK,VEA,162095
201901,17000321,익일정산,ZVX,SHK,194152
201901,12001288,익일정산,JVP,IEK,3245760
201902,15201342,익일정산,SHK,HZO,1000
201901,15200286,익일정산,GPM,JVP,62640
201901,21700024,익일정산,SMH,SHK,654020
201901,12001361,익일정산,HZO,SHK,11654257
201901,14001628,익일정산,ZVX,CVN,1000
201902,11001184,익일정산,HZI,JVP,2003795
201901,23000029,익일정산,RII,SHK,1224056
201901,15201342,익일정산,JVP,RII,605976
201901,20000374,익일정산,FLX,RII,1000
201901,14001912,익일정산,ZVX,CVN,38678419
201901,14000517,익일정산,RII,SHK,345809
201901,50000001,익일정산,SHK,IUR,18652
201901,20000253,익일정산,IUR,CVN,1000
201901,14001666,익일정산,JVP,VEA,3652673
201901,21700024,익일정산,HQI,VEA,1035103
201901,14000797,익일정산,IUR,VEA,2261762
201901,50000001,익일정산,IUR,RII,685292
201901,17000255,익일정산,HZI,CVN,30420714
201901,17000255,익일정산,IEK,IEK,6654594
201901,21000032,익일정산,CVN,VEA,13285153
201902,14001590,익일정산,QDF,CVN,26448318
201901,12001392,익일정산,KYG,XIE,1494
201901,53000001,익일정산,CAZ,BVI,252996
201901,15300335,익일정산,XIE,CVN,2355909
201902,50000001,익일정산,KYG,CAZ,926400
201902,15200466,익일정산,VEA,VEA,17693242
201901,15600042,익일정산,ZVX,CVN,11162512
201901,15600011,익일정산,VEA,BVI,248115638
201901,20000118,익일정산,IUR,BVI,1141144
201901,20000350,익일정산,ZVX,BVI,1348668
201901,20000042,익일정산,EEB,BVI,30215
201901,17000428,익일정산,SHK,CVN,1000
201901,53000001,익일정산,TGT,SHK,1000
201901,50000001,익일정산,IUR,KYG,1000
201901,12000717,익일정산,EEB,BVI,1728396
201901,14001912,익일정산,CVN,CVN,8025941
201901,53000001,익일정산,SCD,CVN,1000
201901,14001310,익일정산,QDF,VEA,6602771
201901,21000032,익일정산,FLX,BVI,1000
201901,17000404,익일정산,RII,KYG,1213931
201901,12001316,익일정산,RII,SHK,3001072
201901,14001642,익일정산,FYT,RII,309610
201902,12000243,익일정산,SHK,JVP,1260030
201902,50000001,익일정산,KYG,FYT,368132
201901,15700018,익일정산,IDN,BVI,1640780
201901,12001288,익일정산,CVN,CVN,2622100
201901,50000001,익일정산,EEB,EEB,1000
201901,17000279,익일정산,ZDD,KYG,1000
201901,12001264,익일정산,VEA,JVP,1919257
201901,12000032,익일정산,VEA,SHK,48533353
201901,12000056,익일정산,JVP,ZVX,1000
201901,12000672,익일정산,SCD,SHK,867736
201901,14000780,익일정산,RII,IEK,225190
201901,17000466,익일정산,CVN,IEK,989496
201901,12001295,익일정산,JVP,CVN,2084061
201901,12000838,익일정산,JVP,BVI,1000
201901,21900149,익일정산,CAZ,CVN,1000
201902,14001718,익일정산,EEB,CVN,1000
201901,15201155,익일정산,HZI,CVN,1000
201901,11900111,익일정산,RII,SHK,1114656
201901,15200556,익일정산,SHK,BVI,47415264
201901,15201283,익일정산,KYG,CAZ,1000
201901,20000028,익일정산,VEA,CVN,1118389
201901,12000333,익일정산,CAZ,IEK,1464990
201901,20000222,익일정산,SHK,VEA,2008142
201901,17000127,익일정산,SHK,CVN,46654357
201901,51000001,익일정산,IUR,IEK,1000
201901,50000001,익일정산,KYG,EEB,1000
201901,17000307,익일정산,CAZ,SHK,1878687
201901,12000122,익일정산,JOR,KYG,1230866
201901,15200369,익일정산,EEB,BVI,3360787
201901,14001877,익일정산,JVP,QDF,6678196
201901,12000032,익일정산,CAZ,ZVX,44166690
201901,59000001,익일정산,XIE,JVP,862396
201901,12000364,익일정산,KYG,CVN,1000
201901,15200013,익일정산,JVP,BVI,2355299
201901,20000132,익일정산,SMH,BVI,1709907
201901,15200020,익일정산,KFW,VEA,1195472
201901,12000191,익일정산,JVP,CVN,3722397
201902,15200248,익일정산,RII,CVN,1540467
201901,12000229,익일정산,JVP,CVN,1000
201901,12000340,익일정산,XIE,CVN,530802226
201901,17000262,익일정산,QDF,CVN,51863179
201901,15600028,익일정산,VEA,IEK,2763659
201901,20000211,익일정산,SHK,BVI,1610548
201901,14001943,익일정산,CBX,BVI,964655
201902,21900329,익일정산,HZO,BVI,162972959
201902,15201342,익일정산,TGT,XIE,1985212
201902,50000001,익일정산,ZDD,SHK,1142448
201901,11000710,익일정산,SCD,CVN,1837102
201901,50000001,익일정산,KYG,EEB,1000
201901,14000915,익일정산,VEA,CVN,1000
201902,12000032,익일정산,HZI,FYT,2159295
201901,15201342,익일정산,KYG,CAZ,1000
201901,15201342,익일정산,KYG,TGT,1000
201901,50000001,익일정산,VEA,VEA,1541386
201901,14001251,익일정산,BVI,SHK,1636540
201901,14001912,익일정산,IEK,VEA,1000
201901,14001846,익일정산,XIE,CVN,1000
201902,11001063,익일정산,HZO,HZI,1000
201901,12000032,익일정산,SHK,ZVX,12000618
201901,14001310,익일정산,VEA,VEA,731655524
201902,15201245,익일정산,CVN,IEK,12657779
201901,12001288,익일정산,BVI,RII,1000
201901,20000118,익일정산,JVP,VEA,9388107
201901,50000001,익일정산,ZFS,IEK,6430722
201901,12000267,익일정산,VEA,ZVX,8930954
201901,11001212,익일정산,PNA,RII,1548202
201901,11001184,익일정산,JVP,SHK,2905354
201901,14001846,익일정산,GPM,BVI,2188384
201901,14001268,익일정산,IDN,BVI,1000
201901,15201342,익일정산,IUR,HZO,1000
201901,12000748,익일정산,CBX,SHK,1151727
201901,15600028,익일정산,KFW,BVI,1427084
201901,12000395,익일정산,SMH,SHK,1000
201901,12001323,익일정산,CVN,BVI,1000
201902,20000419,익일정산,IEK,SHK,4840222
201901,15201342,익일정산,SHK,XIE,1000
201901,21700024,익일정산,CAZ,SHK,1000
201901,11001298,익일정산,JVP,BVI,14185183
201901,20000239,익일정산,WHF,CVN,2487285
201901,12000018,익일정산,KYG,CVN,298754
201901,14001417,익일정산,ZVX,JVP,3177708
201902,14001417,익일정산,KFW,SHK,1000
201901,51000001,익일정산,CVN,FLX,433503
201901,12000281,익일정산,JVP,CVN,55409837
201901,12001288,익일정산,SCD,IEK,30941259
201901,12000018,익일정산,KYG,JVP,1724073
201902,15201252,익일정산,JVP,CVN,6214749
201902,15200127,익일정산,IEK,VEA,8124925
201901,17000255,익일정산,VEA,IEK,618801
201901,15201342,익일정산,KYG,TGT,741938
201901,12000357,익일정산,IEK,KYG,28406875
201901,15200248,익일정산,JVP,VEA,26853061
201901,14001666,익일정산,CVN,BVI,2486271
201901,50000001,익일정산,XIE,RII,274323
201901,17000345,익일정산,NXL,JVP,1000
201901,22000091,익일정산,HZO,RII,1000
201901,15200594,익일정산,IEK,KYG,856180
201901,12000153,익일정산,EEB,BVI,37250053
201901,12000388,익일정산,QDF,CVN,173285291
201901,15300401,익일정산,SHK,BVI,10387395
201901,12001385,익일정산,FYT,VEA,492055
201901,12000627,익일정산,KYG,VEA,1579246
201901,53000001,익일정산,EEB,SHK,699539
201901,15300311,익일정산,HZO,CVN,2089072
201901,15300311,익일정산,GPM,BVI,1000
201901,12000610,익일정산,ZFS,SHK,755287
201901,51000001,익일정산,ZDD,VEA,1286417
201901,21900260,익일정산,CVN,FLX,138040200
201901,15200466,익일정산,CAZ,BVI,919657
201902,12001264,익일정산,IEK,CVN,104076121
201901,15201342,익일정산,EEB,VEA,12795861
201901,20000211,익일정산,BVI,CVN,2004146
201902,15201245,익일정산,ZVX,SHK,1496193
201901,17000196,익일정산,JOR,BVI,6458569
201901,12001295,익일정산,EEB,XIE,1505848
201901,14001310,익일정산,CVN,QDF,1821374
201901,12000520,익일정산,CVN,CVN,1354863
201901,20000042,익일정산,IEK,BVI,1545880
201902,12000869,익일정산,ZVX,CVN,1412770
201901,53000001,익일정산,SHK,IEK,84240
201901,15201342,익일정산,SHK,JVP,1275342
201901,14001912,익일정산,FLX,CVN,1000
201901,12000973,익일정산,VEA,IEK,1876750
201901,12000627,익일정산,JVP,IEK,1000
201901,50000001,익일정산,KYG,IUR,1000
201901,15201328,익일정산,FYT,CVN,1000
201901,50000001,익일정산,KYG,XIE,2248301
201901,12001257,익일정산,ZFS,CVN,3975471
201901,12001295,익일정산,RII,RII,783491
201901,12001060,익일정산,VEA,CVN,1000
201902,15201380,익일정산,HQI,BVI,22399363
201901,14001846,익일정산,RII,VEA,10338717
201901,12000395,익일정산,IEK,IEK,43557887
201901,15300342,익일정산,JVP,VEA,7390448
201901,15201342,익일정산,AHN,KYG,1252516
201901,14001628,익일정산,KYG,SHK,2922632
201902,15201214,익일정산,FYT,SHK,213147
201902,15201342,익일정산,RII,EEB,1000
201902,50000001,익일정산,SHK,FYT,1000
201901,50000001,익일정산,IEK,CBX,16527277
201902,15200231,익일정산,IEK,QDF,1000
201902,14001635,익일정산,SHK,CVN,44937250
201901,12000236,익일정산,QDF,IEK,265737
201901,20000367,익일정산,TGT,SHK,1000
201901,12001112,익일정산,VEA,CVN,1000
201901,15200134,익일정산,SHK,VEA,2658507
201901,50000001,익일정산,BVI,IUR,1000
201902,11001298,익일정산,ZDD,CVN,2087484
201901,12000610,익일정산,QOB,RII,6186809
201901,20000011,익일정산,HZO,SHK,677015
201901,14001701,익일정산,QDF,IEK,1858215
201901,15200435,익일정산,CAZ,CVN,26844089
201901,15700018,익일정산,SHK,JVP,1187817
201901,17000158,익일정산,VEA,SHK,1000
201902,53000001,익일정산,KYG,JVP,1000
201901,20000028,익일정산,KFW,CVN,590910
201901,14001268,익일정산,VEA,JVP,1164825
201902,20000374,익일정산,AHN,KYG,1000
201901,15200217,익일정산,TGT,CVN,1932280
201902,21000032,익일정산,JVP,FYT,241611
201901,21900042,익일정산,KYG,BVI,728158
201901,12000032,익일정산,VEA,VEA,14841569
201901,14001701,익일정산,CVN,BVI,1158091
201901,21900149,익일정산,KYG,JVP,22814408
201901,14001718,익일정산,AIG,BVI,10835284
201901,17000158,익일정산,VEA,FYT,45576
201901,20000132,익일정산,AHN,SHK,185159
201901,21900260,익일정산,KYG,VEA,13408713
201901,11001212,익일정산,RII,IEK,366580325
201901,15201342,익일정산,SHK,ZDD,3879
201901,50000001,익일정산,KYG,KYG,1000
201901,12000551,익일정산,SHK,VEA,4830652
201901,11000710,익일정산,CVN,CVN,1584499
201901,12000229,익일정산,HZI,JVP,12396805
201901,21900170,익일정산,EEB,BVI,873239
201901,50000001,익일정산,ZDD,IUR,1000
201901,12000032,익일정산,HZO,ZVX,2241769
201901,14001268,익일정산,CVN,JVP,1418255
201901,21000032,익일정산,JVP,BVI,1078160
201901,53000001,익일정산,KYG,JVP,1000
201901,12000056,익일정산,HZI,JVP,95232346
201901,15300359,익일정산,JVP,RII,1000
201901,15201342,익일정산,VEA,VEA,266215
201901,12000821,익일정산,FLX,BVI,701743
