BASE_YM,HNDE_BANKCD,TRAN_TYE_NM,TRAN_AMT
202204,CAZ,현금지급/현금서비스,210752260000
202204,HZI,기타,2276218000
202204,JVP,계좌이체,715792368000
202204,CVN,현금입금,81047550000
202204,FYT,계좌이체,230631243000
202204,XIE,계좌이체,12117883000
202204,IUR,현금입금,207452615000
202204,VEA,현금입금,80476119000
202204,SHK,현금입금,140003912000
202204,SHK,현금지급/현금서비스,423741190000
202204,ZVX,현금입금,12145650000
202204,IEK,계좌이체,1489200691000
202204,VEA,계좌이체,981384993000
202204,IEK,현금지급/현금서비스,463982480000
202204,NXL,현금지급/현금서비스,1906260000
202204,RII,현금지급/현금서비스,62398470000
202204,FLX,계좌이체,36711819000
202204,RII,계좌이체,172349028000
202204,CAZ,기타,184997000
202204,FYT,현금지급/현금서비스,107564490000
202204,VEA,지로납부,204793602000
202204,SCD,현금입금,52437392000
202204,JVP,현금입금,72862272000
202204,FYT,현금입금,45812431000
202204,IEK,지로납부,41489498000
202204,CVN,지로납부,40199880000
202204,IGI,현금지급/현금서비스,73170000
202204,GPM,계좌이체,22457680000
202204,HZO,기타,101010000
202204,FLX,기타,6796000
202204,QDF,기타,12350000
202204,EEB,기타,17216000
202204,MIQ,지로납부,1354000
202204,HZI,지로납부,91051100000
202204,ZDD,기타,21815000
202204,MIQ,계좌이체,1237410000
202204,BVI,지로납부,40947679000
202204,KFW,현금입금,51630000
202204,RII,지로납부,8484163000
202204,IEK,기타,79335000
202204,KFW,현금지급/현금서비스,167800000
202204,TGT,지로납부,49589000
202204,BVI,계좌이체,881796244000
202204,KYG,지로납부,1783091000
202204,SHK,기타,105597000
202204,JVP,기타,136760000
202204,TGT,계좌이체,2010950000
202204,FLX,현금지급/현금서비스,8640080000
202204,QDF,지로납부,266563956000
202204,FYT,지로납부,14633892000
202204,FLX,현금입금,5889174000
202204,JFG,계좌이체,519000000
202204,AHN,계좌이체,2259267000
202204,SHK,계좌이체,794426685000
202204,XIE,현금입금,1693783000
202204,AIG,현금입금,1106000
202204,MIQ,현금입금,508305000
202204,MIQ,현금지급/현금서비스,893290000
202204,CVN,기타,159954000
202204,VEA,기타,595348000
202204,FLX,지로납부,747059000
202204,TGT,현금지급/현금서비스,1619490000
202204,GPM,현금입금,2368004000
202204,PNA,계좌이체,366912000
202204,NXL,계좌이체,5602087000
202205,HZI,계좌이체,4567124790000
202205,IEK,계좌이체,1558402343000
202205,CVN,계좌이체,667490934000
202205,BVI,계좌이체,929059294000
202205,IUR,현금입금,230088230000
202205,CVN,현금지급/현금서비스,267141020000
202205,ZDD,기타,29501000
202205,PNA,현금지급/현금서비스,82770000
202205,HZI,현금지급/현금서비스,1051555710000
202205,MIQ,현금입금,520896000
202205,RII,현금지급/현금서비스,67660140000
202205,BVI,현금지급/현금서비스,357069190000
202205,QDF,현금입금,43780661000
202205,RII,계좌이체,178834795000
202205,HZO,현금입금,35381829000
202205,CAZ,현금입금,101472924000
202205,HZO,기타,105780000
202205,BVI,지로납부,55489488000
202205,SCD,계좌이체,5126386000
202205,GPM,지로납부,193540000
202205,QOB,계좌이체,100526000
202205,PNA,지로납부,2000
202205,CBX,계좌이체,12100000000
202205,AHN,계좌이체,2711478000
202205,AIG,현금지급/현금서비스,2550000
202205,ZVX,지로납부,9665299000
202205,EEB,지로납부,18327588000
202205,NXL,현금입금,18502278000
202205,CAZ,계좌이체,560614513000
202205,SHK,현금지급/현금서비스,472449850000
202205,VEA,현금지급/현금서비스,286481300000
202205,JVP,계좌이체,745794329000
202205,VEA,계좌이체,1041723663000
202205,CVN,현금입금,91048642000
202205,IEK,현금입금,197741556000
202205,ZVX,계좌이체,111832542000
202205,ZDD,계좌이체,52581265000
202205,ZDD,지로납부,8376464000
202205,RII,지로납부,9402477000
202205,FLX,현금입금,6355166000
202205,BVI,현금입금,133607040000
202205,IGI,현금입금,33527000
202205,CVN,기타,209996000
202205,XIE,지로납부,566128000
202205,FLX,기타,3329000
202205,EEB,계좌이체,649126087000
202205,KPQ,현금지급/현금서비스,319068120000
202205,HZI,현금입금,409301800000
202205,HQI,계좌이체,364741000
202205,SHK,계좌이체,838883148000
202205,FLX,지로납부,825581000
202205,ZDD,현금지급/현금서비스,13189670000
202205,NXL,현금지급/현금서비스,2166510000
202205,TGT,현금지급/현금서비스,1771690000
202205,FYT,지로납부,14809399000
202205,TGT,계좌이체,2597344000
202205,FLX,현금지급/현금서비스,9396620000
202205,SHK,지로납부,174968802000
202205,CAZ,지로납부,9150176000
202205,CVN,지로납부,44904494000
202205,QDF,기타,21921000
202205,FLX,계좌이체,40075514000
202205,ZDD,현금입금,5967108000
202205,XIE,계좌이체,11820985000
202205,HZI,기타,1936474000
202205,ZVX,현금지급/현금서비스,25516480000
202205,HZO,계좌이체,204221943000
202205,QDF,지로납부,232957423000
202205,EEB,기타,17913000
202205,KYG,현금지급/현금서비스,36974090000
202205,GPM,현금지급/현금서비스,7365450000
202205,SHK,기타,93118000
202205,HZO,지로납부,9557647000
202205,JVP,기타,149220000
202205,GPM,현금입금,2684548000
202205,XIE,현금입금,1809697000
202205,MIQ,현금지급/현금서비스,1078050000
202205,FYT,기타,32842000
202205,IGI,현금지급/현금서비스,85890000
202205,TGT,현금입금,763799000
202205,PNA,계좌이체,445786000
202205,IGI,계좌이체,334282000
202205,PNA,현금입금,57805000
202205,CAZ,기타,176793000
202205,MIQ,지로납부,4308000
202205,IEK,기타,65493000
202205,IEK,현금지급/현금서비스,500757090000
202205,MIQ,계좌이체,1107695000
202205,NXL,계좌이체,5117543000
202205,VEA,기타,521202000
202205,XIE,현금지급/현금서비스,7685370000
202205,BVI,기타,181802000
202205,KYG,지로납부,2969675000
202205,AIG,계좌이체,1207350000
202205,TGT,지로납부,88055000
202205,KYG,현금입금,12212653000
202205,FYT,현금지급/현금서비스,118888610000
202205,JVP,지로납부,122459147000
202205,EEB,현금입금,113190898000
202205,EEB,현금지급/현금서비스,305994590000
202205,QDF,계좌이체,385550105000
202205,VEA,현금입금,89514404000
202205,IUR,계좌이체,1119197013000
202205,JVP,현금입금,80878108000
202205,GPM,계좌이체,23588161000
202205,IEK,지로납부,55734108000
202205,HZO,현금지급/현금서비스,99544280000
202205,HZI,지로납부,166377654000
202205,KYG,계좌이체,80469221000
202205,FYT,계좌이체,241351322000
202205,KFW,계좌이체,35878000
202205,IUR,현금지급/현금서비스,575459090000
202205,ZVX,현금입금,13640009000
202205,VEA,지로납부,232431815000
202205,SHK,현금입금,158886572000
202205,JVP,현금지급/현금서비스,194002760000
202205,IUR,지로납부,9331851000
202205,SCD,현금지급/현금서비스,1324650000
202205,NXL,지로납부,52000
202205,SCD,현금입금,57024789000
202205,SCD,지로납부,386000
202205,JFG,계좌이체,717000000
202205,KFW,현금입금,71920000
202205,KFW,현금지급/현금서비스,180400000
202205,RII,현금입금,36581300000
202205,QDF,현금지급/현금서비스,80196960000
202205,CAZ,현금지급/현금서비스,226256050000
202205,FYT,현금입금,49483079000
202206,AIG,현금입금,3545000
202206,HZO,현금입금,33125169000
202206,EEB,현금지급/현금서비스,283892520000
202206,SHK,지로납부,151779307000
202206,CAZ,계좌이체,533122138000
202206,JVP,계좌이체,711006524000
202206,IEK,현금입금,185999233000
202206,VEA,현금지급/현금서비스,256636160000
202206,PNA,지로납부,1000
202206,IEK,현금지급/현금서비스,447921790000
202206,CAZ,현금지급/현금서비스,205773640000
202206,NXL,계좌이체,4501621000
202206,IEK,계좌이체,1492248561000
202206,XIE,현금입금,1908715000
202206,RII,계좌이체,170437703000
202206,HZI,계좌이체,4372491565000
202206,MIQ,지로납부,313000
202206,IUR,현금지급/현금서비스,517296830000
202206,SHK,현금지급/현금서비스,434326670000
202206,VEA,계좌이체,995817551000
202206,IUR,계좌이체,1075907556000
202206,SHK,계좌이체,809045053000
202206,FYT,지로납부,12882908000
202206,HQI,계좌이체,374235000
202206,FYT,현금지급/현금서비스,106876490000
202206,FYT,기타,37580000
202206,GPM,지로납부,89610000
202206,ZDD,기타,14241000
202206,CVN,기타,86533000
202206,IGI,현금입금,24025000
202206,TGT,현금지급/현금서비스,1542870000
202206,QOB,계좌이체,80105000
202206,KFW,계좌이체,46940000
202206,PNA,현금입금,42865000
202206,CVN,계좌이체,629677756000
202206,XIE,기타,287000
202206,XIE,지로납부,544217000
202206,VEA,기타,428575000
202206,MIQ,현금지급/현금서비스,927340000
202206,SCD,계좌이체,5145334000
202206,KFW,현금입금,66700000
202206,NXL,현금입금,17880826000
202206,AHN,계좌이체,2645178000
202206,KYG,지로납부,1974709000
202206,FLX,지로납부,764678000
202206,HZO,지로납부,9463344000
202206,ZDD,계좌이체,49605852000
202206,MIQ,계좌이체,1175005000
202206,BVI,지로납부,48932649000
202206,RII,현금입금,34310054000
202206,ZVX,현금입금,12597146000
202206,XIE,계좌이체,11411198000
202206,CAZ,지로납부,8999851000
202206,QDF,현금지급/현금서비스,68637130000
202206,KYG,계좌이체,75295222000
202206,BVI,현금입금,124052932000
202206,EEB,지로납부,16968208000
202206,HZI,현금입금,384497908000
202206,TGT,계좌이체,2713622000
202206,JVP,기타,118920000
202206,HZI,기타,1599166000
202206,ZDD,지로납부,8312892000
202206,ZDD,현금입금,4989808000
202206,HZO,기타,109073000
202206,CBX,계좌이체,11900000000
202206,KYG,현금입금,11665205000
202206,NXL,현금지급/현금서비스,1801970000
202206,ZVX,지로납부,9743657000
202206,SCD,현금지급/현금서비스,1102390000
202206,FLX,현금입금,5796366000
202206,QDF,지로납부,120541121000
202206,ZDD,현금지급/현금서비스,10189900000
202206,GPM,현금입금,2448024000
202206,XIE,현금지급/현금서비스,7258920000
202206,FLX,기타,3722000
202206,TGT,지로납부,82114000
202206,AIG,계좌이체,1210035000
202206,NXL,지로납부,54000
202206,PNA,현금지급/현금서비스,75790000
202206,IGI,계좌이체,240542000
202206,BVI,기타,162201000
202206,IEK,기타,39721000
202206,KFW,현금지급/현금서비스,174420000
202206,SHK,기타,85123000
202206,IGI,현금지급/현금서비스,84460000
202206,CAZ,기타,163267000
202206,MIQ,현금입금,624544000
202206,PNA,계좌이체,521048000
202206,QDF,기타,34656000
202206,AIG,현금지급/현금서비스,11520000
202206,EEB,기타,18318000
202206,RII,지로납부,13567721000
202206,TGT,현금입금,707768000
202206,KYG,현금지급/현금서비스,32202610000
202206,EEB,계좌이체,620648460000
202206,VEA,지로납부,216695895000
202206,CVN,지로납부,42488541000
202206,QDF,현금입금,41503432000
202206,HZO,현금지급/현금서비스,89946660000
202206,HZI,지로납부,162611092000
202206,EEB,현금입금,106539231000
202206,KPQ,현금지급/현금서비스,302065890000
202206,HZI,현금지급/현금서비스,925075770000
202206,VEA,현금입금,84248197000
202206,CVN,현금지급/현금서비스,236383130000
202206,BVI,계좌이체,869418070000
202206,JVP,현금지급/현금서비스,176895120000
202206,ZVX,계좌이체,109764707000
202206,SCD,현금입금,53568697000
202206,FLX,현금지급/현금서비스,8057980000
202206,IUR,현금입금,216444956000
202206,SHK,현금입금,148248626000
202206,GPM,현금지급/현금서비스,6263430000
202206,GPM,계좌이체,23079854000
202206,RII,현금지급/현금서비스,59225290000
202206,JVP,지로납부,74186939000
202206,FYT,현금입금,45395767000
202206,CVN,현금입금,85874551000
202206,IUR,지로납부,9001398000
202206,HZO,계좌이체,195202309000
202206,IEK,지로납부,49479967000
202206,JVP,현금입금,75590215000
202206,QDF,계좌이체,376561065000
202206,CAZ,현금입금,97821482000
202206,FYT,계좌이체,232018611000
202206,FLX,계좌이체,38982096000
202206,ZVX,현금지급/현금서비스,19693140000
202206,JFG,계좌이체,854000000
202206,BVI,현금지급/현금서비스,314199670000
202207,PNA,지로납부,1000
202207,IGI,현금지급/현금서비스,76400000
202207,JVP,기타,119443000
202207,IEK,기타,47913000
202207,ZDD,지로납부,10853388000
202207,NXL,계좌이체,4303047000
202207,FLX,지로납부,1548518000
202207,HZO,기타,99478000
202207,HQI,계좌이체,281206000
202207,AHN,계좌이체,2540417000
202207,XIE,계좌이체,10914601000
202207,IEK,계좌이체,1440845832000
202207,BVI,현금입금,128208297000
202207,KPQ,현금지급/현금서비스,313497280000
202207,QDF,계좌이체,356686091000
202207,IUR,현금입금,220270142000
202207,HZI,현금지급/현금서비스,942122060000
202207,ZVX,현금입금,12601126000
202207,JVP,현금입금,76348227000
202207,FYT,기타,34812000
202207,TGT,현금입금,721779000
202207,MIQ,지로납부,2504000
202207,FLX,기타,1639000
202207,QOB,계좌이체,67866000
202207,KFW,계좌이체,38961000
202207,IGI,현금입금,16796000
202207,VEA,계좌이체,959293649000
202207,AIG,현금지급/현금서비스,3060000
202207,CVN,기타,140842000
202207,EEB,기타,12347000
202207,PNA,현금지급/현금서비스,61620000
202207,AIG,계좌이체,1276327000
202207,XIE,지로납부,923039000
202207,TGT,계좌이체,2560185000
202207,MIQ,현금지급/현금서비스,1029090000
202207,PNA,계좌이체,378440000
202207,MIQ,현금입금,486581000
202207,PNA,현금입금,17530000
202207,KFW,현금입금,67500000
202207,CAZ,계좌이체,516626928000
202207,HZI,지로납부,434821460000
202207,EEB,지로납부,30333094000
202207,FLX,현금입금,5407905000
202207,XIE,현금지급/현금서비스,7986600000
202207,IUR,지로납부,23321280000
202207,KYG,현금지급/현금서비스,32416120000
202207,BVI,지로납부,111810763000
202207,NXL,현금입금,17399908000
202207,FYT,지로납부,30185392000
202207,JVP,계좌이체,706647320000
202207,HZO,지로납부,15974205000
202207,QDF,현금지급/현금서비스,68760460000
202207,HZO,계좌이체,184569415000
202207,RII,계좌이체,165286041000
202207,NXL,현금지급/현금서비스,1809590000
202207,CAZ,현금지급/현금서비스,208181380000
202207,EEB,현금지급/현금서비스,290866580000
202207,EEB,현금입금,106989213000
202207,CVN,계좌이체,621772821000
202207,SHK,현금입금,153191627000
202207,CVN,현금지급/현금서비스,243407750000
202207,VEA,현금지급/현금서비스,265618440000
202207,RII,현금입금,33309387000
202207,CAZ,현금입금,96269563000
202207,IEK,현금지급/현금서비스,453253960000
202207,SHK,계좌이체,784767469000
202207,SHK,현금지급/현금서비스,446278030000
202207,HZI,현금입금,383385755000
202207,CVN,지로납부,95802496000
202207,SCD,현금입금,55965302000
202207,GPM,현금지급/현금서비스,6340070000
202207,ZVX,계좌이체,101785615000
202207,SCD,현금지급/현금서비스,1124230000
202207,QDF,지로납부,147125245000
202207,GPM,계좌이체,22079646000
202207,KYG,지로납부,6949792000
202207,HZO,현금입금,33414539000
202207,CVN,현금입금,88507543000
202207,SCD,지로납부,22000
202207,QDF,기타,33868000
202207,JVP,지로납부,136915889000
202207,MIQ,계좌이체,1283514000
202207,ZDD,기타,12841000
202207,IGI,계좌이체,188026000
202207,KFW,현금지급/현금서비스,183000000
202207,CBX,계좌이체,11300000000
202207,IEK,현금입금,188599414000
202207,JVP,현금지급/현금서비스,179227230000
202207,BVI,현금지급/현금서비스,320591480000
202207,RII,현금지급/현금서비스,58510340000
202207,GPM,지로납부,182377000
